from,to,amount,type,isFraud
C844165747,M1645705140,9259.0,PAYMENT,0
C896141658,M1013880379,5365.65,PAYMENT,0
C1187152025,C892147692,77861.66,CASH_OUT,0
C693286600,C523198145,829647.53,TRANSFER,0
C1441580798,C448210578,41300.4,CASH_OUT,0
C1221861274,C2051512830,56490.39,CASH_IN,0
C293686124,M262183681,15253.98,PAYMENT,0
C1739116550,M1421922513,9843.07,PAYMENT,0
C1270308674,C1138305560,217843.21,CASH_OUT,0
C624447998,M1283222459,13602.48,PAYMENT,0
C1751973149,C236252597,280576.37,CASH_OUT,0
C2021056608,M1627449363,2679.53,PAYMENT,0
C338113580,M4334837,2116.01,PAYMENT,0
C175566207,C375709712,445959.61,CASH_IN,0
C1368417211,M911033699,19022.46,PAYMENT,0
C506649641,M1142959090,1745.85,PAYMENT,0
C383898477,C709105604,53861.45,CASH_OUT,0
C772127267,M1617409674,32900.1,PAYMENT,0
C1844945492,C1807829358,136503.54,CASH_OUT,0
C992284525,C1893398529,146540.7,CASH_OUT,0
C1482837994,C576209911,1144370.51,TRANSFER,0
C1653390042,M907270966,6983.84,PAYMENT,0
C698965933,C1782180036,654673.42,TRANSFER,0
C351618713,C727708879,7687.61,TRANSFER,0
C560082855,C798696622,468751.02,TRANSFER,0
C375641610,M1288029453,14402.31,PAYMENT,0
C1458451644,M1880737374,4833.37,PAYMENT,0
C323112514,M2063909824,39983.37,PAYMENT,0
C796643495,C974280888,1484.65,CASH_IN,0
C1126801647,M727464750,3394.77,PAYMENT,0
C1958066624,C1672759116,72340.01,CASH_OUT,0
C503019185,M2039480289,15605.98,PAYMENT,0
C1536294802,C1029249771,321253.66,CASH_OUT,0
C235798341,C993080887,21666.38,CASH_OUT,0
C504338466,M31558907,16784.04,PAYMENT,0
C1107630223,C1025530795,71157.94,CASH_OUT,0
C178714088,M468413680,6495.56,PAYMENT,0
C1198454925,M1323372225,21276.72,PAYMENT,0
C159815398,C1238229159,177897.01,CASH_OUT,0
C102136463,M605151500,1788.05,PAYMENT,0
C115641526,C108482281,226414.45,CASH_IN,0
C1805252981,C1880637837,120270.56,CASH_OUT,0
C1577249783,C1380891088,185134.03,CASH_IN,0
C217033341,C1559423775,194704.19,CASH_OUT,0
C1910317954,C1031027989,165909.91,CASH_OUT,0
C593935748,C696595872,130065.41,CASH_IN,0
C322291739,C1452963406,83749.34,CASH_IN,0
C1288338724,M1548915523,32142.84,PAYMENT,0
C693781798,M1153324297,7592.25,PAYMENT,0
C885354611,M333840673,9862.28,PAYMENT,0
C1776605833,M746366658,33963.14,PAYMENT,0
C1778121487,C504622795,104969.61,CASH_IN,0
C1239783727,M1670745324,27365.18,PAYMENT,0
C339170815,C1225480920,58884.57,CASH_OUT,0
C934780286,M1210455145,15127.88,PAYMENT,0
C1320908488,C151809533,57792.7,CASH_IN,0
C1242599721,C279870353,464646.4,CASH_OUT,0
C317382269,C941900941,8491.52,CASH_IN,0
C725647102,C160857451,1432651.06,TRANSFER,0
C762912245,M1554116029,31185.9,PAYMENT,0
C1420329275,C588779235,758597.6,TRANSFER,0
C885456652,C1154627061,201408.75,CASH_IN,0
C2000275491,C20201542,130377.33,CASH_OUT,0
C327160965,M381239849,10804.89,PAYMENT,0
C1002461090,M1742832236,16770.2,PAYMENT,0
C2126164064,C896115004,29565.96,CASH_OUT,0
C162729204,C956656572,51170.54,CASH_OUT,0
C1328601306,C1232489641,286494.08,CASH_IN,0
C1109958496,C2010045583,142274.79,CASH_OUT,0
C1992853410,C1054314230,129553.82,CASH_OUT,0
C134942376,C1065918606,530685.37,CASH_IN,0
C1271659631,C965149607,177873.35,CASH_OUT,0
C1001790241,C1445707393,96163.83,CASH_IN,0
C2023247717,C1101803157,151754.75,CASH_IN,0
C1293606616,C489693231,125865.04,CASH_OUT,0
C82160478,C855467659,231804.96,CASH_OUT,0
C883169310,C1190654564,236263.75,CASH_OUT,0
C890862081,M2006177288,22199.13,PAYMENT,0
C18864867,C1412300211,132076.85,CASH_OUT,0
C2044021805,C1112469927,125954.62,CASH_IN,0
C366002123,C53419210,88131.46,CASH_IN,0
C1703847403,M297964100,5479.45,PAYMENT,0
C1640074697,M1058426994,12309.83,PAYMENT,0
C1198044983,M1226452788,11886.12,PAYMENT,0
C1743250560,M264576681,1893.71,PAYMENT,0
C270037698,C1437213279,52543.9,CASH_OUT,0
C1098219838,C1962397821,7190.02,TRANSFER,0
C2126273755,M1642394748,6121.62,PAYMENT,0
C247591247,C361124242,838230.41,TRANSFER,0
C425840158,C2047376708,168351.88,CASH_OUT,0
C7665358,C1633208957,282744.43,TRANSFER,0
C1175952749,M2098150479,8170.01,PAYMENT,0
C863280802,C424983523,473709.58,CASH_OUT,0
C604659484,M1319874790,3780.19,PAYMENT,0
C1340112491,C721093344,1402506.07,TRANSFER,0
C1957619445,M672792164,12215.14,PAYMENT,0
C46021138,C964150989,234455.73,CASH_OUT,0
C157619809,C406279458,213206.11,CASH_IN,0
C2044736742,C1938348365,74767.77,CASH_OUT,0
C1951240809,C1734283234,558122.27,CASH_OUT,0
C660987526,C2142219865,50485.88,CASH_OUT,0
C1361448659,M924988223,13090.93,PAYMENT,0
C378844632,C1516192719,14572.14,CASH_OUT,0
C611984682,M773531844,20052.33,PAYMENT,0
C350215997,M1227544687,5090.11,PAYMENT,0
C1693712102,C349371736,41549.88,CASH_OUT,0
C2136242250,C1872196255,30503.67,CASH_IN,0
C1692108039,M1093035028,66326.98,PAYMENT,0
C1019332965,M914412746,22430.16,PAYMENT,0
C1021714089,C1234979787,122978.68,CASH_IN,0
C1822990875,M1391643034,1858.05,PAYMENT,0
C1301626228,C426967026,174478.89,CASH_OUT,0
C39086976,C756475678,272342.37,CASH_OUT,0
C646656511,M1939745099,5235.96,PAYMENT,0
C979268345,C2057051169,289130.16,CASH_OUT,0
C2144476352,M861922112,2562.51,PAYMENT,0
C553593500,M2003839354,32713.75,PAYMENT,0
C1837171103,C182653478,118342.48,CASH_OUT,0
C792164658,C1263843502,271756.09,CASH_OUT,0
C639048800,M1102586729,15488.44,PAYMENT,0
C1491824123,C2072182703,201499.74,CASH_OUT,0
C1458421647,C628071466,391029.87,CASH_OUT,0
C1971476562,M96673343,3141.14,PAYMENT,0
C1383662770,C2051629940,90828.87,CASH_IN,0
C418003500,M1205737190,8820.15,PAYMENT,0
C2006630353,C1282309626,59504.97,CASH_IN,0
C133531856,C2019202377,453700.08,CASH_OUT,0
C892772508,C1698343361,324278.71,CASH_OUT,0
C1664247454,C862265999,98912.33,CASH_IN,0
C630859845,C37330731,178611.32,CASH_IN,0
C657320129,C367591141,86127.69,CASH_IN,0
C1784915636,C763424047,682390.83,CASH_OUT,0
C191508080,C800521389,806413.8,TRANSFER,0
C932739626,C70223231,84673.61,CASH_OUT,0
C938913880,C954380976,295714.24,CASH_IN,0
C298339711,M5907443,5847.27,PAYMENT,0
C1618675972,C942428133,498366.8,CASH_IN,0
C1052121213,C997924081,494289.32,CASH_IN,0
C1923228958,C1527204101,2350420.53,TRANSFER,0
C877587282,C146614015,24592.46,CASH_IN,0
C569456753,M943666172,11915.99,PAYMENT,0
C1975848926,M1571461913,21667.54,PAYMENT,0
C264566143,C392991200,229111.75,CASH_OUT,0
C1364107904,C823204260,112347.65,CASH_IN,0
C266102597,C2104809432,592628.81,TRANSFER,0
C1084970022,C1846530780,49354.21,CASH_OUT,0
C355048082,C776404949,160999.52,CASH_IN,0
C940916690,C890036710,32722.51,CASH_OUT,0
C1910618374,M429889936,14951.01,PAYMENT,0
C203617705,C389643630,385540.38,CASH_OUT,0
C453317643,C1725791381,245994.77,CASH_OUT,0
C553456734,C2038601230,119114.26,CASH_IN,0
C1314977180,C1538756478,221983.24,CASH_OUT,0
C813986769,C217394162,290637.06,CASH_OUT,0
C456143618,C1066301625,112219.61,CASH_OUT,0
C787246363,C419130630,99862.74,CASH_IN,0
C729047973,C2037382639,327906.21,CASH_IN,0
C1963445499,C295403005,212290.09,CASH_IN,0
C2063920465,C297147465,53113.22,CASH_IN,0
C1937275541,C1838911194,31495.84,CASH_OUT,0
C2096334378,C67911708,314752.64,CASH_OUT,0
C1835683197,M734194015,4188.23,PAYMENT,0
C2137538906,M1953780334,7290.79,PAYMENT,0
C1729454864,C1377329862,44526.86,CASH_OUT,0
C1862736912,C1878244168,186795.55,CASH_IN,0
C1838149406,C472691424,73806.85,CASH_IN,0
C258038519,M916756425,6532.93,PAYMENT,0
C615203660,C1543123935,121821.08,CASH_IN,0
C661981502,M2002975787,4279.05,PAYMENT,0
C489765809,C1262271543,167381.2,CASH_OUT,0
C1013554666,M551527817,4289.11,PAYMENT,0
C272240674,M1125645017,10803.08,PAYMENT,0
C147411800,C1697350622,306913.49,CASH_IN,0
C1012030914,C1846049505,468.84,CASH_OUT,0
C319994466,C1523928001,25781.61,CASH_IN,0
C33920979,C29623020,288018.96,CASH_IN,0
C1506263858,M1837133651,26875.81,PAYMENT,0
C1571666144,M1634485073,10455.96,PAYMENT,0
C782724798,C2095965600,147368.79,CASH_OUT,0
C350179730,M1129100307,5949.97,PAYMENT,0
C614327249,C1818824163,113788.11,CASH_OUT,0
C1557338616,M76197843,7394.2,PAYMENT,0
C1405362907,M1745974015,1841.67,PAYMENT,0
C739681437,C1098198938,28953.72,CASH_OUT,0
C957926705,C1313927666,365735.36,CASH_IN,0
C1993608060,C1553579655,422900.84,CASH_OUT,0
C1247384576,M1359081921,1901.87,PAYMENT,0
C40149685,C1170537603,74369.14,CASH_IN,0
C1025266421,C456172878,49804.17,CASH_OUT,0
C303896704,M2018534882,79152.83,PAYMENT,0
C1041556882,C307875111,159235.2,CASH_IN,0
C818033950,M878521566,30733.47,PAYMENT,0
C918110800,M1048519402,13020.37,PAYMENT,0
C447131370,M132423491,35321.38,PAYMENT,0
C1107562087,C1011387422,274892.71,CASH_OUT,0
C525717081,M1806596080,938.95,PAYMENT,0
C1392492437,C73544317,1869094.77,TRANSFER,0
C663514098,C97731873,419679.73,TRANSFER,0
C1471730131,C630563821,2016564.91,TRANSFER,0
C1998956883,M301790050,16161.66,PAYMENT,0
C398054083,M1486188079,19962.81,PAYMENT,0
C975685838,C1946857910,311209.39,CASH_OUT,0
C2052700803,M1774762009,11289.09,PAYMENT,0
C991848534,C1775806355,149229.68,CASH_IN,0
C697525822,C828389234,244551.19,TRANSFER,0
C885729420,M1786933832,43161.25,PAYMENT,0
C615389868,M426667936,10534.61,PAYMENT,0
C697176897,C1084375184,133345.79,CASH_OUT,0
C1720309845,M626690673,2324.4,PAYMENT,0
C1961561275,C1864603465,23872.57,CASH_OUT,0
C1721710938,M1466792547,17948.56,PAYMENT,0
C935226074,C2042062531,145494.07,CASH_IN,0
C1460137012,C847140608,164284.84,TRANSFER,0
C1628832869,C230542175,74855.01,CASH_OUT,0
C124235301,C2016284993,152694.12,CASH_OUT,0
C1096922504,C1938475526,192286.75,CASH_IN,0
C2010032633,M1552551032,33658.33,PAYMENT,0
C465648958,M924145933,8243.18,PAYMENT,0
C75674070,C1679122482,204949.43,CASH_OUT,0
C734046510,M1168396226,6363.75,PAYMENT,0
C1050150469,C1785887075,140442.98,CASH_OUT,0
C1834047667,C1346890041,74787.22,TRANSFER,0
C2075692802,C1034808465,75369.43,CASH_OUT,0
C1179214224,M1066099300,683.6,PAYMENT,0
C641542644,C1630508669,1558.69,CASH_IN,0
C1814680956,C1698758442,205411.58,CASH_OUT,0
C1311175851,C898092839,299094.37,CASH_IN,0
C1575331514,C1476794077,121838.55,CASH_OUT,0
C574169742,C1664968849,506098.48,CASH_IN,0
C639332425,C1410171626,334019.52,TRANSFER,0
C1271712983,C463567081,147805.4,CASH_OUT,0
C1540069392,C93155521,158538.11,CASH_IN,0
C403991022,M1229632262,3065.92,PAYMENT,0
C248028703,C191185088,25883.52,CASH_OUT,0
C1682474637,M328069056,17949.02,PAYMENT,0
C2072538935,C1309654753,158545.08,CASH_OUT,0
C182605998,C320948530,332392.74,CASH_IN,0
C1794127806,M103272443,22688.92,PAYMENT,0
C1920811518,M845062470,1105.91,PAYMENT,0
C1077712259,C2067026803,109708.58,CASH_IN,0
C1635607570,M665383317,2117.53,PAYMENT,0
C1122477657,C2023127677,270365.59,CASH_OUT,0
C1456243741,C2044711780,119971.47,CASH_IN,0
C1628961144,M1462958946,18102.54,PAYMENT,0
C1968905748,C1725350940,9517.92,CASH_OUT,0
C1365767173,M924416675,8265.82,PAYMENT,0
C1918263957,C1076805059,126263.63,CASH_IN,0
C41048811,C232201411,79791.29,CASH_OUT,0
C106676758,C219859163,138901.04,CASH_IN,0
